rev_id	original	corrected	errorCode	idx	teifile	Main_category	Subcategory
23-27	uppí 3	upp í þrjá	nonword	27-1	texti008.xml	orthography	nonword
23-27	uppí 3	upp í þrjá	number4word	27-2	texti008.xml	style	numbers
23-28	Engin	Það er ekki	missing-fin-verb	28-1	texti008.xml	grammar	syntax
23-28	Engin	Það er ekki	wording	28-1	texti008.xml	style	wording
23-29	vinna	finna	letter-rep	NA	texti008.xml	orthography	typo
23-30	Passa ramman	Pössum rammann	verb-inflection	30-1	texti008.xml	grammar	inflection
23-30	Passa ramman	Pössum rammann	n4nn	30-2	texti008.xml	orthography	spelling
23-31	hvort	hvert	each	NA	texti008.xml	grammar	syntax
23-31b	öðru	öðrum	missing-letter	NA	texti008.xml	orthography	typo
23-32	kassinum	kassinn	nonword	NA	texti008.xml	orthography	nonword
23-33	þinum	þínum	missing-accent	NA	texti008.xml	orthography	typo
23-34	útfrá	út frá	merged-words	34-1	texti008.xml	orthography	spacing
23-34	útfrá	út frá	nonword	34-1	texti008.xml	orthography	nonword
23-35	Spritta	Mundu að spritta	missing-fin-verb	35-1	texti008.xml	grammar	syntax
23-35	Spritta	Mundu að spritta	missing-inf-part	35-2	texti008.xml	grammar	syntax
23-36	Skrá	Það á að skrá	missing-fin-verb	36-1	texti008.xml	grammar	syntax
23-36	Skrá	Það á að skrá	wording	36-1	texti008.xml	style	wording
23-37	timann uppí	tímann uppi í	missing-accent	37-1	texti008.xml	orthography	typo
23-37	timann uppí	tímann uppi í	nonword	37-1	texti008.xml	orthography	nonword
23-37	timann uppí	tímann uppi í	merged-words	37-2	texti008.xml	orthography	spacing
23-37	timann uppí	tímann uppi í	dir4loc	37-2	texti008.xml	coherence	reference
23-37	timann uppí	tímann uppi í	nonword	37-2	texti008.xml	orthography	nonword
23-38	Skilja	Skildu	verb-inflection	NA	texti008.xml	grammar	inflection
23-39	uppá	uppi á	merged-words	39-1	texti008.xml	orthography	spacing
23-39	uppá	uppi á	dir4loc	39-1	texti008.xml	coherence	reference
23-39	uppá	uppi á	nonword	39-1	texti008.xml	orthography	nonword
23-40	2	tveir	number4word	NA	texti008.xml	style	numbers
23-41	upphífinga slá	upphífingaslá	split-compound	NA	texti008.xml	orthography	spacing
23-42	Sama	Þetta er sama	missing-fin-verb	42-1	texti008.xml	grammar	syntax
23-42	Sama	Þetta er sama	wording	42-1	texti008.xml	style	wording
23-43	gerum	höfðum	pres4past	43-1	texti008.xml	grammar	tense
23-43	gerum	höfðum	wording	43-1	texti008.xml	style	wording
23-44	Tiltölulega fá rep svona	Við erum með tiltölulega fáar endurtekningar , svo ætlum við að	missing-fin-verb	44-1	texti008.xml	grammar	syntax
23-44	Tiltölulega fá rep svona	Við erum með tiltölulega fáar endurtekningar , svo ætlum við að	wording	44-1	texti008.xml	style	wording
23-44	Tiltölulega fá rep svona	Við erum með tiltölulega fáar endurtekningar , svo ætlum við að	fw4ice	44-2	texti008.xml	style	style
23-44	Tiltölulega fá rep svona	Við erum með tiltölulega fáar endurtekningar , svo ætlum við að	missing-comma	44-3	texti008.xml	orthography	punctuation
23-44	Tiltölulega fá rep svona	Við erum með tiltölulega fáar endurtekningar , svo ætlum við að	wording	44-4	texti008.xml	style	wording
23-45	óbortið	óbrotið	swapped-letters	45-1	texti008.xml	orthography	typo
23-45	óbortið	óbrotið	nonword	45-1	texti008.xml	orthography	nonword
23-46	Tökum 3 - 4 upphitunar sett	Við tökum þrjú til fjögur upphitunarsett	missing-sub	46-1	texti008.xml	grammar	syntax
23-46	Tökum 3 - 4 upphitunar sett	Við tökum þrjú til fjögur upphitunarsett	number4word	46-2	texti008.xml	style	numbers
23-46	Tökum 3 - 4 upphitunar sett	Við tökum þrjú til fjögur upphitunarsett	hyphen4word	46-3	texti008.xml	orthography	punctuation
23-46	Tökum 3 - 4 upphitunar sett	Við tökum þrjú til fjögur upphitunarsett	number4word	46-4	texti008.xml	style	numbers
23-46	Tökum 3 - 4 upphitunar sett	Við tökum þrjú til fjögur upphitunarsett	split-compound	46-5	texti008.xml	orthography	spacing
23-47	NA	á því	missing-words	NA	texti008.xml	vocabulary	omission
23-47b	undibúa	undirbúa	missing-letter	47b-1	texti008.xml	orthography	typo
23-47b	undibúa	undirbúa	nonword	47b-1	texti008.xml	orthography	nonword
23-48	Damn Diane	Damn Diane	nonit4it	NA	texti008.xml	style	style
23-49	getiði	getið	extra-letter	NA	texti008.xml	orthography	typo
23-50	í	að	wrong-prep	50-1	texti008.xml	grammar	prep
23-50	í	að	collocation	50-1	texti008.xml	vocabulary	collocation
23-51	armbeygkur	armbeygjur	letter-rep	51-1	texti008.xml	orthography	typo
23-51	armbeygkur	armbeygjur	nonword	51-1	texti008.xml	orthography	nonword
23-52	handstöðupressuf	handstöðupressu	extra-letter	52-1	texti008.xml	orthography	typo
23-52	handstöðupressuf	handstöðupressu	nonword	52-1	texti008.xml	orthography	nonword
23-53	búið	búin	agreement-pred	NA	texti008.xml	grammar	agreement
23-54	styrktar prógrammi	styrktarprógrammi	split-compound	NA	texti008.xml	orthography	spacing
23-55	reppum	endurtekningum	fw4ice	NA	texti008.xml	style	style
23-56	tækni vinnu	tæknivinnu	split-compound	NA	texti008.xml	orthography	spacing
23-57	oly	ólympískum lyftingum	abbreviation4words	NA	texti008.xml	style	style
23-58	maxinu	hámarkinu	fw4ice	NA	texti008.xml	style	style
23-59	3 min	þriggja mínútna	number4word	59-1	texti008.xml	style	numbers
23-59	3 min	þriggja mínútna	missing-accent	59-2	texti008.xml	orthography	typo
23-59	3 min	þriggja mínútna	abbreviation4words	59-2	texti008.xml	style	style
23-59	3 min	þriggja mínútna	nonword	59-2	texti008.xml	orthography	nonword
23-60	bryjar	hefst	swapped-letters	60-1	texti008.xml	orthography	typo
23-60	bryjar	hefst	nonword	60-1	texti008.xml	orthography	nonword
23-60	bryjar	hefst	wording	60-1	texti008.xml	style	wording
23-61	Semsagt	Sem sagt ,	merged-words	61-1	texti008.xml	orthography	spacing
23-61	Semsagt	Sem sagt ,	nonword	61-1	texti008.xml	orthography	nonword
23-61	Semsagt	Sem sagt ,	missing-comma	61-2	texti008.xml	orthography	punctuation
23-62	sek	sekúndum	abbreviation4words	NA	texti008.xml	style	style
23-63	hefuru	hefurðu	missing-letter	63-1	texti008.xml	orthography	typo
23-63	hefuru	hefurðu	nonword	63-1	texti008.xml	orthography	nonword
23-64	sek	sekúndur	abbreviation4words	NA	texti008.xml	style	style
23-65	hinsvegar	hins vegar	merged-words	65-1	texti008.xml	orthography	spacing
23-65	hinsvegar	hins vegar	nonword	65-1	texti008.xml	orthography	nonword
23-66	aðal málið	aðalmálið	split-word	NA	texti008.xml	orthography	spacing
23-67	Fókusinn	Áherslan	fw4ice	NA	texti008.xml	style	style
23-68	falinn í afturstiginu	lögð á afturstigið	wording	NA	texti008.xml	style	wording
23-69	NA	„	missing-quots	69-1	texti008.xml	orthography	punctuation
23-70	NA	“ -	dep	69-1	texti008.xml	other	miscellaneous
23-70	NA	“ -	missing-hyphen	69-2	texti008.xml	orthography	spacing
23-71	NA	þá er	missing-word	71-1	texti008.xml	vocabulary	omission
23-71	NA	þá er	missing-fin-verb	71-2	texti008.xml	grammar	syntax
23-72	vitlaust	mistök	wording	NA	texti008.xml	style	wording
23-73	NA	því að	missing-obj	73-1	texti008.xml	grammar	syntax
23-73	NA	því að	missing-inf-part	73-2	texti008.xml	grammar	syntax
23-74	NA	til	missing-word	NA	texti008.xml	vocabulary	omission
23-75	spajllhraða	spjallhraða	swapped-letters	75-1	texti008.xml	orthography	typo
23-75	spajllhraða	spjallhraða	nonword	75-1	texti008.xml	orthography	nonword
23-76	mestu	sem mestri	wording	NA	texti008.xml	style	wording
23-77	Ekki	Það verður ekki	missing-word	77-1	texti008.xml	vocabulary	omission
23-77	Ekki	Það verður ekki	missing-fin-verb	77-2	texti008.xml	grammar	syntax
23-78	2 min	tvær mínútur	number4word	78-1	texti008.xml	style	numbers
23-78	2 min	tvær mínútur	missing-accent	78-2	texti008.xml	orthography	typo
23-78	2 min	tvær mínútur	abbreviation4words	78-2	texti008.xml	style	style
23-78	2 min	tvær mínútur	nonword	78-2	texti008.xml	orthography	nonword
23-79	keyra	við keyrum	missing-sub	79-1	texti008.xml	grammar	syntax
23-79	keyra	við keyrum	verb-inflection	79-2	texti008.xml	grammar	inflection
23-80	hraðan	hraðann	n4nn	NA	texti008.xml	orthography	spelling
23-81	Hlusta	Munum að hlusta	missing-fin-verb	81-1	texti008.xml	grammar	syntax
23-81	Hlusta	Munum að hlusta	missing-inf-part	81-2	texti008.xml	grammar	syntax
23-82	= Bætingar	jafngildir bætingum	symbol4word	NA	texti008.xml	style	other
23-83	Spjall hraði	Við höldum spjallhraða	missing-sub	83-1	texti008.xml	grammar	syntax
23-83	Spjall hraði	Við höldum spjallhraða	missing-fin-verb	83-2	texti008.xml	grammar	syntax
23-84	Nose breathing only ?	Öndum bara í gegnum nefið .	fw4ice	84-1	texti008.xml	style	style
23-84	Nose breathing only ?	Öndum bara í gegnum nefið .	qm4period	84-2	texti008.xml	orthography	punctuation
23-85	Frjáls	Við erum með frjálsa	missing-sub	85-1	texti008.xml	grammar	syntax
23-85	Frjáls	Við erum með frjálsa	missing-fin-verb	85-2	texti008.xml	grammar	syntax
23-85	Frjáls	Við erum með frjálsa	wording	85-3	texti008.xml	style	wording
23-86	Spurði	Spyrjið	u4y	86-1	texti008.xml	orthography	spelling
23-86	Spurði	Spyrjið	verb-inflection	86-1	texti008.xml	grammar	inflection
23-86	Spurði	Spyrjið	agreement	86-1	texti008.xml	grammar	agreement
23-87	NA	„	missing-quots	87-1	texti008.xml	orthography	punctuation
23-88	NA	“	dep	87-1	texti008.xml	other	miscellaneous
23-89	NA	„	missing-quots	89-1	texti008.xml	orthography	punctuation
23-90	skill work	“ - tækniæfingum	dep	89-1	texti008.xml	other	miscellaneous
23-90	skill work	“ - tækniæfingum	missing-hyphen	90-1	texti008.xml	orthography	spacing
23-90	skill work	“ - tækniæfingum	fw4ice	90-1	texti008.xml	style	style
23-91	NA	,	missing-comma	NA	texti008.xml	orthography	punctuation
23-93	bíður	býður	í4ý	NA	texti008.xml	orthography	spelling
23-94	NA	ekki	missing-word	NA	texti008.xml	vocabulary	omission
23-96	NA	.	missing-period	NA	texti008.xml	orthography	punctuation
23-97	kanna	kann	extra-letter	NA	texti008.xml	orthography	typo
23-98	að	NA	extra-conjunction	98-1	texti008.xml	orthography	punctuation
23-98	að	NA	style	98-1	texti008.xml	style	style
23-99	wallballs	veggbolta	fw4ice	NA	texti008.xml	style	style
23-100	active recovery dagur	virk endurheimt	fw4ice	NA	texti008.xml	style	style
23-101	Spjall hraði	Við höldum spjallhraða	missing-sub	101-1	texti008.xml	grammar	syntax
23-101	Spjall hraði	Við höldum spjallhraða	missing-fin-verb	101-2	texti008.xml	grammar	syntax
23-101	Spjall hraði	Við höldum spjallhraða	split-compound	101-3	texti008.xml	orthography	spacing
23-102	recovery útúr	endurheimt út úr	fw4ice	102-1	texti008.xml	style	style
23-102	recovery útúr	endurheimt út úr	merged-words	102-2	texti008.xml	orthography	spacing
23-102	recovery útúr	endurheimt út úr	nonword	102-2	texti008.xml	orthography	nonword
23-103	þinn	hjá þér	wording	NA	texti008.xml	style	wording
23-104	NA	að	missing-conjunction	NA	texti008.xml	orthography	punctuation
23-105	fókusinn	áherslan	fw4ice	NA	texti008.xml	style	style
23-106	smooth	fimur	fw4ice	NA	texti008.xml	style	style
23-107	Byrja	Byrjum	verb-inflection	NA	texti008.xml	grammar	inflection
23-108	"finna """	finnum „	verb-inflection	108-1	texti008.xml	grammar	inflection
23-108	"finna """	finnum „	wrong-quots	108-2	texti008.xml	orthography	punctuation
23-109	""" lifa sig"	“ , lifum okkur	dep	108-2	texti008.xml	other	miscellaneous
23-109	""" lifa sig"	“ , lifum okkur	missing-comma	108-2	texti008.xml	orthography	punctuation
23-109	""" lifa sig"	“ , lifum okkur	verb-inflection	108-3	texti008.xml	grammar	inflection
23-109	""" lifa sig"	“ , lifum okkur	reflexive4pro	108-4	texti008.xml	coherence	pro
23-110	inní	inn í	merged-words	110-1	texti008.xml	orthography	spacing
23-110	inní	inn í	nonword	110-1	texti008.xml	orthography	nonword
23-111	vera	verum	verb-inflection	NA	texti008.xml	grammar	inflection
23-112	vera með attitjút	ákveðin	extra-word	112-1	texti008.xml	vocabulary	insertion
23-112	vera með attitjút	ákveðin	fw4ice	112-2	texti008.xml	style	style
23-112b	Skorið	Stigafjöldinn	wording	NA	texti008.xml	style	wording
23-113	NA	fjöldi	wording	113-1	texti008.xml	style	wording
23-114	reppa fjöldi	endurtekninga	dep	113-1	texti008.xml	other	miscellaneous
23-114	reppa fjöldi	endurtekninga	fw4ice	114-1	texti008.xml	style	style
23-115	3	þremur	number4word	NA	texti008.xml	style	numbers
23-116	uppí upphífingaslánna	upp í upphífingaslána	merged-words	116-1	texti008.xml	orthography	spacing
23-116	uppí upphífingaslánna	upp í upphífingaslána	nonword	116-1	texti008.xml	orthography	nonword
23-116	uppí upphífingaslánna	upp í upphífingaslána	nn4n	116-2	texti008.xml	orthography	spelling
23-117	NA	æfinga	missing-word	NA	texti008.xml	vocabulary	omission
23-118	á milli	NA	extra-words	NA	texti008.xml	vocabulary	insertion
23-119	slánna	slána	nn4n	NA	texti008.xml	orthography	spelling
23-120	NA	er	missing-fin-verb	NA	texti008.xml	grammar	syntax
23-121	að	eftir	wrong-prep	NA	texti008.xml	grammar	prep
23-122	clean og jerkið	jafnhendinguna	fw4ice	NA	texti008.xml	style	style
23-123	NA	„	missing-quots	123-1	texti008.xml	orthography	punctuation
23-124	NA	“ -	dep	123-1	texti008.xml	other	miscellaneous
23-125	reynym	reynum	letter-rep	125-1	texti008.xml	orthography	typo
23-125	reynym	reynum	nonword	125-1	texti008.xml	orthography	nonword
23-126	fjarlægðar mörkum	fjarlægðarmörkum	split-compound	NA	texti008.xml	orthography	spacing
23-127	þrífa	hann sé þrifinn	wording	NA	texti008.xml	style	wording
23-128	veður dag	veðurdag	split-compound	NA	texti008.xml	orthography	spacing
23-129	hlaupaskónna	hlaupaskóna	nn4n	NA	texti008.xml	orthography	spelling
23-130	skemmtilegt wod	skemmtilega æfingu	fw4ice	NA	texti008.xml	style	style
23-131	2 - 3 Hollum	tveimur til þremur hollum	number4word	131-1	texti008.xml	style	numbers
23-131	2 - 3 Hollum	tveimur til þremur hollum	hyphen4word	131-2	texti008.xml	orthography	punctuation
23-131	2 - 3 Hollum	tveimur til þremur hollum	number4word	131-3	texti008.xml	style	numbers
23-131	2 - 3 Hollum	tveimur til þremur hollum	upper4lower-common	131-4	texti008.xml	orthography	capitalization
23-132	1 min	eina mínútu	number4word	132-1	texti008.xml	style	numbers
23-132	1 min	eina mínútu	missing-accent	132-2	texti008.xml	orthography	typo
23-132	1 min	eina mínútu	abbreviation4words	132-2	texti008.xml	style	style
23-132	1 min	eina mínútu	nonword	132-2	texti008.xml	orthography	nonword
23-133	dreyfa	dreifa	y4i	133-1	texti008.xml	orthography	spelling
23-133	dreyfa	dreifa	nonword	133-1	texti008.xml	orthography	nonword
23-134	NA	er	missing-fin-verb	NA	texti008.xml	grammar	syntax
23-135	NA	sinn	missing-word	NA	texti008.xml	vocabulary	omission
23-136	NA	þess	missing-word	NA	texti008.xml	vocabulary	omission
23-137	4	fjórum	number4word	NA	texti008.xml	style	numbers
23-138	NA	því	missing-word	NA	texti008.xml	vocabulary	omission
23-139	prógrameringuna	prógrammeringuna	missing-letter	139-1	texti008.xml	orthography	typo
23-139	prógrameringuna	prógrammeringuna	nonword	139-1	texti008.xml	orthography	nonword
23-140	NA	er	missing-fin-verb	NA	texti008.xml	grammar	syntax
23-141	Þesssi	Þessi	extra-letter	141-1	texti008.xml	orthography	typo
23-141	Þesssi	Þessi	nonword	141-1	texti008.xml	orthography	nonword
23-142	hinsvegar	hins vegar	merged-words	142-1	texti008.xml	orthography	spacing
23-142	hinsvegar	hins vegar	nonword	142-1	texti008.xml	orthography	nonword
23-143	á	af	wrong-prep	143-1	texti008.xml	grammar	prep
23-143	á	af	collocation	143-1	texti008.xml	vocabulary	collocation
23-144	NA	,	missing-comma	NA	texti008.xml	orthography	punctuation
23-145	egilsstöðum	Egilsstöðum	lower4upper-proper	NA	texti008.xml	orthography	capitalization
23-146	timann	tímann	missing-accent	NA	texti008.xml	orthography	typo
23-147	forfallist	við forföllumst	missing-sub	147-1	texti008.xml	grammar	syntax
23-147	forfallist	við forföllumst	verb-inflection	147-1	texti008.xml	grammar	inflection
23-148	Hetjan	Hetjan	nonit4it	NA	texti008.xml	style	style
23-149	crossfit hero æfing	hetjuæfing	fw4ice	149-1	texti008.xml	style	style
23-149	crossfit hero æfing	hetjuæfing	split-compound	149-1	texti008.xml	orthography	spacing
23-150	í gengum	eftir því sem líður á	swapped-letters	150-1	texti008.xml	orthography	typo
23-150	í gengum	eftir því sem líður á	wording	150-1	texti008.xml	style	wording
23-151	NA	,	missing-comma	NA	texti008.xml	orthography	punctuation
23-152	Síðasta	Nú er síðasta	missing-words	NA	texti008.xml	vocabulary	omission
23-153	júlí mánaðar	júlímánaðar	split-compound	NA	texti008.xml	orthography	spacing
23-154	inní versló helgina	inn í verslunarmannahelgina	merged-words	154-1	texti008.xml	orthography	spacing
23-154	inní versló helgina	inn í verslunarmannahelgina	nonword	154-1	texti008.xml	orthography	nonword
23-154	inní versló helgina	inn í verslunarmannahelgina	split-compound	154-2	texti008.xml	orthography	spacing
23-155	Wodið	Æfingunni	fw4ice	155-1	texti008.xml	style	style
23-155	Wodið	Æfingunni	nominal-inflection	155-1	texti008.xml	grammar	inflection
23-155	Wodið	Æfingunni	case-verb	155-1	texti008.xml	grammar	case
23-156	10 min	tíu mínútna	number4word	156-1	texti008.xml	style	numbers
23-156	10 min	tíu mínútna	missing-accent	156-2	texti008.xml	orthography	typo
23-156	10 min	tíu mínútna	abbreviation4words	156-2	texti008.xml	style	style
23-156	10 min	tíu mínútna	nonword	156-2	texti008.xml	orthography	nonword
23-157	vinnuhraðan	vinnuhraðann	n4nn	157-1	texti008.xml	orthography	spelling
23-157	vinnuhraðan	vinnuhraðann	nonword	157-1	texti008.xml	orthography	nonword
23-157b	svipuðu skori	svipuðum stigafjölda	wording	NA	texti008.xml	style	wording
23-158	þú getur endurtekið hann	er hægt að endurtaka	wording	NA	texti008.xml	style	wording
23-159	uppí	sem „	wording	159-1	texti008.xml	style	wording
23-159	uppí	sem „	missing-quots	159-2	texti008.xml	orthography	punctuation
23-160	NA	“	dep	159-2	texti008.xml	other	miscellaneous
23-161	uppí	upp í	merged-words	161-1	texti008.xml	orthography	spacing
23-161	uppí	upp í	nonword	161-1	texti008.xml	orthography	nonword
23-162	8 - 10 min	átta til tíu mínútur	number4word	162-1	texti008.xml	style	numbers
23-162	8 - 10 min	átta til tíu mínútur	hyphen4word	162-1	texti008.xml	orthography	punctuation
23-162	8 - 10 min	átta til tíu mínútur	number4word	162-3	texti008.xml	style	numbers
23-162	8 - 10 min	átta til tíu mínútur	missing-accent	162-4	texti008.xml	orthography	typo
23-162	8 - 10 min	átta til tíu mínútur	abbreviation4words	162-4	texti008.xml	style	style
23-162	8 - 10 min	átta til tíu mínútur	nonword	162-4	texti008.xml	orthography	nonword
23-162b	lóð	lóðin	ind4def	NA	texti008.xml	grammar	definitiveness
23-163	uppi	upp	loc4dir	NA	texti008.xml	coherence	reference
23-164	,	NA	extra-comma	NA	texti008.xml	orthography	punctuation
23-164b	ekki	NA	wording	164b-1	texti008.xml	style	wording
23-164c	NA	ekki	dep	164b-1	texti008.xml	other	miscellaneous
23-164d	hafið	eruð með	have	NA	texti008.xml	vocabulary	aux
23-165	Þvo sér	Þvoið ykkur	verb-inflection	165-1	texti008.xml	grammar	inflection
23-165	Þvo sér	Þvoið ykkur	reflexive4pro	165-2	texti008.xml	coherence	pro
23-166	sótthreinsa	sótthreinsið	verb-inflection	NA	texti008.xml	grammar	inflection
23-167	fókusinn	einbeitingin	fw4ice	NA	texti008.xml	style	style
23-168	góða hreyfiferla	góðum hreyfiferlum	nominal-inflection	NA	texti008.xml	grammar	inflection
23-169	snatchinu	snöruninni	fw4ice	NA	texti008.xml	style	style
23-170	Worldfit Iceland síðunni	Worldfit Iceland -síðunni	nonit4it	170-1	texti008.xml	style	style
23-170	Worldfit Iceland síðunni	Worldfit Iceland -síðunni	missing-hyphen	170-2	texti008.xml	orthography	spacing
23-171	ákveðna	ákveðinna	agreement-concord	171-1	texti008.xml	grammar	agreement
23-171	ákveðna	ákveðinna	pronun-writing	171-1	texti008.xml	orthography	spelling
23-173	í	NA	extra-prep	NA	texti008.xml	grammar	prep
23-174	umfram það	NA	extra-words	NA	texti008.xml	vocabulary	insertion
23-175	2m	2 metra	missing-space	175-1	texti008.xml	orthography	spacing
23-175	2m	2 metra	abbreviation4words	175-2	texti008.xml	style	style
23-176	- Deilum	. Við deilum	hyphen4period	176-1	texti008.xml	orthography	punctuation
23-176	- Deilum	. Við deilum	missing-sub	176-2	texti008.xml	grammar	syntax
23-177	- Handþvottur	. Munið handþvott	hyphen4period	177-1	texti008.xml	orthography	punctuation
23-177	- Handþvottur	. Munið handþvott	missing-fin-verb	177-2	texti008.xml	grammar	syntax
23-178	NA	.	missing-period	NA	texti008.xml	orthography	punctuation
23-179	með	af	wrong-prep	179-1	texti008.xml	grammar	prep
23-179	með	af	collocation	179-1	texti008.xml	vocabulary	collocation
23-180	NA	hann	missing-obj	NA	texti008.xml	grammar	syntax
23-181	smit leiðir	smitleiðir	split-compound	NA	texti008.xml	orthography	spacing
23-182	einhvers konar öðrvísi	öðru	extra-words	182-1	texti008.xml	vocabulary	insertion
23-182	einhvers konar öðrvísi	öðru	missing-letter	182-2	texti008.xml	orthography	typo
23-182	einhvers konar öðrvísi	öðru	nonword	182-2	texti008.xml	orthography	nonword
23-182	einhvers konar öðrvísi	öðru	wording	182-2	texti008.xml	style	wording
23-184	timan	tímann	missing-accent	184-1	texti008.xml	orthography	typo
23-184	timan	tímann	n4nn	184-1	texti008.xml	orthography	spelling
23-184	timan	tímann	nonword	184-1	texti008.xml	orthography	nonword
23-185	2 - 3	tvær , þrjár	number4word	185-1	texti008.xml	style	numbers
23-185	2 - 3	tvær , þrjár	hyphen4comma	185-2	texti008.xml	orthography	punctuation
23-185	2 - 3	tvær , þrjár	number4word	185-3	texti008.xml	style	numbers
23-186	NA	.	missing-period	NA	texti008.xml	orthography	punctuation
23-187	upphitunar handlóðið	upphitunarhandlóðið	split-compound	NA	texti008.xml	orthography	spacing
23-188	NA	.	missing-period	NA	texti008.xml	orthography	punctuation
23-189	æfinga handlóðið	æfingahandlóðið	split-compound	NA	texti008.xml	orthography	spacing
23-190	Sömuleiðis með	. Sama gildir um	missing-period	190-1	texti008.xml	orthography	punctuation
23-190	Sömuleiðis með	. Sama gildir um	wording	190-2	texti008.xml	style	wording
23-191	NA	.	missing-period	NA	texti008.xml	orthography	punctuation
23-192	sippuband	sippubönd	singular4plural	NA	texti008.xml	vocabulary	semantic
23-193	NA	,	missing-comma	NA	texti008.xml	orthography	punctuation
23-194	parawodið	paraæfinguna	fw4ice	NA	texti008.xml	style	style
23-195	Einstaklings æfing	Einstaklingsæfing er	split-compound	195-1	texti008.xml	orthography	spacing
23-195	Einstaklings æfing	Einstaklingsæfing er	missing-fin-verb	195-2	texti008.xml	grammar	syntax
23-196	Handþvottur	Munum handþvott	missing-fin-verb	NA	texti008.xml	grammar	syntax
23-197	tima	tíma	missing-accent	NA	texti008.xml	orthography	typo
23-198	i	í	missing-accent	NA	texti008.xml	orthography	typo
23-199	deilum	við skulum	wording	199-1	texti008.xml	style	wording
23-200	vélinni	deila vélunum	dep	199-1	texti008.xml	other	miscellaneous
23-201	NA	við	missing-sub	NA	texti008.xml	grammar	syntax
23-202	NA	þær	missing-obj	NA	texti008.xml	grammar	syntax
23-203	B hluta	B-hluta	missing-hyphen	NA	texti008.xml	orthography	spacing
23-204	Vandaðar	Við erum með vandaðar	missing-sub	204-1	texti008.xml	grammar	syntax
23-204	Vandaðar	Við erum með vandaðar	missing-fin-verb	204-2	texti008.xml	grammar	syntax
23-204	Vandaðar	Við erum með vandaðar	missing-prep	204-3	texti008.xml	grammar	prep
23-205	C hluta	C-hluta	missing-hyphen	NA	texti008.xml	orthography	spacing
23-206	fimleika styrk	fimleikastyrk	split-compound	NA	texti008.xml	orthography	spacing
23-207	sýga	síga	ý4í	207-1	texti008.xml	orthography	spelling
23-207	sýga	síga	nonword	207-1	texti008.xml	orthography	nonword
23-208	",, gönnað "" á"	gefið allt í botn í	fw4ice	208-1	texti008.xml	style	style
23-208	",, gönnað "" á"	gefið allt í botn í	wrong-prep	208-2	texti008.xml	grammar	prep
23-208b	geggjuðu skori	geggjuðum stigafjölda	wording	NA	texti008.xml	style	wording
23-209	inní	inn í	merged-words	209-1	texti008.xml	orthography	spacing
23-209	inní	inn í	nonword	209-1	texti008.xml	orthography	nonword
23-210	ákveðin reppa	ákveðinn	n4nn	210-1	texti008.xml	orthography	spelling
23-210	ákveðin reppa	ákveðinn	fw4ice	210-2	texti008.xml	style	style
23-211	NA	endurtekninga	dep	210-2	texti008.xml	other	miscellaneous
23-212	hugsa	huga	extra-letter	NA	texti008.xml	orthography	typo
23-213	geturu	geturðu	missing-letter	213-1	texti008.xml	orthography	typo
23-213	geturu	geturðu	nonword	213-1	texti008.xml	orthography	nonword
23-214	breytiru	þá breytirðu	missing-word	214-1	texti008.xml	vocabulary	omission
23-214	breytiru	þá breytirðu	missing-letter	214-2	texti008.xml	orthography	typo
23-214	breytiru	þá breytirðu	nonword	214-2	texti008.xml	orthography	nonword
23-215	Í	Dagurinn í	missing-sub	NA	texti008.xml	grammar	syntax
23-216	steady pace	NA	fw4ice	216-1	texti008.xml	style	style
23-217	NA	á jöfnum hraða	dep	216-1	texti008.xml	other	miscellaneous
23-218	2	tveimur	number4word	NA	texti008.xml	style	numbers
23-219	fimleika hreyfingum í	fimleikahreyfingum	split-compound	219-1	texti008.xml	orthography	spacing
23-219	fimleika hreyfingum í	fimleikahreyfingum	extra-prep	219-2	texti008.xml	grammar	prep
23-220	Búin að vera	Þetta hefur verið	wording	NA	texti008.xml	style	wording
23-221	2	tveir	number4word	NA	texti008.xml	style	numbers
23-222	NA	eru	missing-fin-verb	NA	texti008.xml	grammar	syntax
23-223	gegninn	er genginn	missing-fin-verb	223-1	texti008.xml	grammar	syntax
23-223	gegninn	er genginn	swapped-letters	223-2	texti008.xml	orthography	typo
23-224	NA	„	missing-quots	224-1	texti008.xml	orthography	punctuation
23-225	NA	“	dep	224-1	texti008.xml	other	miscellaneous
23-226	boðstólnum	boðstólum	singular4plural	226-1	texti008.xml	vocabulary	semantic
23-226	boðstólnum	boðstólum	nonword	226-1	texti008.xml	orthography	nonword
23-226	boðstólnum	boðstólum	collocation	226-1	texti008.xml	vocabulary	collocation
23-227	videoið	myndbandið	fw4ice	NA	texti008.xml	style	style
23-228	Skoðu	Skoðaðu	missing-letters	228-1	texti008.xml	orthography	typo
23-228	Skoðu	Skoðaðu	nonword	228-1	texti008.xml	orthography	nonword
23-229	2	Tveir	number4word	NA	texti008.xml	style	numbers
23-230	uppí tæknilegan	upp í tæknilega	merged-words	230-1	texti008.xml	orthography	spacing
23-230	uppí tæknilegan	upp í tæknilega	nonword	230-1	texti008.xml	orthography	nonword
23-230	uppí tæknilegan	upp í tæknilega	adjective-inflection	230-2	texti008.xml	grammar	inflection
23-231	2	tvö	number4word	NA	texti008.xml	style	numbers
23-232	NA	„	missing-quots	232-1	texti008.xml	orthography	punctuation
23-233	NA	“ -	dep	232-1	texti008.xml	other	miscellaneous
